Date,actual,predicted
2020-07-02,476.890015,482.80729515020244
2020-07-06,493.809998,494.89279496091723
2020-07-07,493.160004,498.19594093368863
2020-07-08,502.779999,500.2024548440737
2020-07-09,507.76001,499.6678773828717
2020-07-10,548.72998,541.7873254547198
2020-07-13,525.5,535.3738093196073
2020-07-14,524.880005,502.34064552682975
2020-07-15,523.26001,521.8145600353532
2020-07-16,527.390015,516.982026144982
2020-07-17,492.98999,494.87400092786305
2020-07-20,502.410004,497.7680105268515
2020-07-21,490.100006,492.4623941787075
2020-07-22,489.820007,492.6111919808035
2020-07-23,477.579987,476.3598083114274
2020-07-24,480.450012,482.39090098646875
2020-07-27,495.649994,492.89337895655103
2020-07-28,488.51001,491.1434290535425
2020-07-29,484.480011,488.21475137722007
2020-07-30,485.799988,484.56322054874227
2020-07-31,488.880005,490.74630355815844
2020-08-03,498.619995,500.2771161134055
2020-08-04,509.640015,508.27120607111215
2020-08-05,502.109985,504.07628132637046
2020-08-06,509.079987,505.1455950562423
2020-08-07,494.730011,492.363166935028
2020-08-10,483.380005,484.5381586080059
2020-08-11,466.929993,470.2858904291439
2020-08-12,475.470001,479.4179159560774
2020-08-13,481.329987,481.7914094171018
2020-08-14,482.679993,485.24682152762034
2020-08-17,482.350006,481.87168600797105
2020-08-18,491.869995,491.7843870418194
2020-08-19,484.529999,486.0220094949965
2020-08-20,497.899994,495.37718876168896
2020-08-21,492.309998,492.8543930935946
2020-08-24,488.809998,489.80973945113254
2020-08-25,490.579987,489.5634947738071
2020-08-26,547.530029,536.4158770292465
2020-08-27,526.27002,527.2691424005168
2020-08-28,523.890015,529.4374934128623
2020-08-31,529.559998,526.9786428423029
2020-09-01,556.549988,552.2022339511634
2020-09-02,552.840027,542.7262445467738
2020-09-03,525.75,532.6636340574444
2020-09-04,516.049988,497.33743455821383
2020-09-08,507.019989,513.8721571314104
2020-09-09,500.190002,497.9676551898964
2020-09-10,480.670013,485.4404288728255
2020-09-11,482.029999,484.34620277960795
2020-09-14,476.26001,479.83722514014846
2020-09-15,495.98999,492.7792292566601
2020-09-16,483.859985,489.8975488796289
2020-09-17,470.200012,468.1590323007725
2020-09-18,469.959991,466.6111434747721
2020-09-21,487.350006,482.2222087202917
2020-09-22,491.170013,483.37060292834343
2020-09-23,470.609985,472.7970939129527
2020-09-24,473.079987,473.63461126057126
2020-09-25,482.880005,477.35356641484185
2020-09-28,490.649994,482.38547956650956
2020-09-29,493.480011,492.6403907161808
2020-09-30,500.029999,499.4536734181414
2020-10-01,527.51001,522.5405669431395
2020-10-02,503.059998,512.9790232833823
2020-10-05,520.650024,513.6979507059934
2020-10-06,505.869995,509.2999809117008
2020-10-07,534.659973,530.997736618009
2020-10-08,531.789978,527.5189367779894
2020-10-09,539.440002,541.0577351810236
2020-10-12,539.809998,542.9163915684264
2020-10-13,554.090027,551.3210651017989
2020-10-14,541.450012,552.7809716142508
2020-10-15,541.940002,541.7267664963315
2020-10-16,530.789978,537.423940199554
2020-10-19,530.719971,531.6869353508491
2020-10-20,525.419983,528.6391994093165
2020-10-21,489.049988,496.3995107452403
2020-10-22,485.230011,485.1274268515274
2020-10-23,488.279999,484.53520728724703
2020-10-26,488.23999,488.22257002590453
2020-10-27,488.929993,484.9467777188825
2020-10-28,486.23999,490.268194010078
2020-10-29,504.209991,500.8840436977177
2020-10-30,475.73999,480.40164347861224
2020-11-02,484.119995,481.7755619175842
2020-11-03,487.220001,487.99640786233255
2020-11-04,496.950012,504.17569970424523
2020-11-05,513.76001,513.7887794619737
2020-11-06,514.72998,505.20531405924277
2020-11-09,470.5,478.8174340322978
2020-11-10,480.23999,475.68785280026526
2020-11-11,490.76001,486.1979981073479
2020-11-12,486.769989,486.8271332654121
2020-11-13,482.839996,481.2733761555679
2020-11-16,479.100006,482.4935750929615
2020-11-17,480.630005,485.16037038948195
2020-11-18,481.790009,483.9057054488928
2020-11-19,484.670013,485.5004389843778
2020-11-20,488.23999,489.8796532778874
2020-11-23,476.619995,479.25801027946846
2020-11-24,482.880005,480.80287563006453
2020-11-25,485.0,481.75852802664934
2020-11-27,491.359985,488.04402483810037
2020-11-30,490.700012,485.00143374405525
2020-12-01,504.579987,505.55187265791784
2020-12-02,503.380005,499.1214451057867
2020-12-03,497.519989,501.92414919497975
2020-12-04,498.309998,500.06138245705233
2020-12-07,515.780029,512.0113328743516
2020-12-08,512.659973,510.7411506106682
2020-12-09,493.600006,497.722102005596
2020-12-10,501.089996,500.59011221202684
2020-12-11,503.220001,501.6904107501668
2020-12-14,522.419983,516.5833260182314
2020-12-15,519.780029,519.5576577982404
2020-12-16,524.830017,524.1555977576311
2020-12-17,532.900024,532.3171195358459
2020-12-18,534.450012,530.2228980889975
2020-12-21,528.909973,525.0861606903388
2020-12-22,527.330017,524.0999490585693
2020-12-23,514.47998,517.4655539511716
2020-12-24,513.969971,516.2311705675068
2020-12-28,519.119995,514.4590477444065
2020-12-29,530.869995,529.2291476026296
2020-12-30,524.590027,527.497457603029
2020-12-31,540.72998,539.2195905430126
2021-01-04,522.859985,520.6581770742632
2021-01-05,520.799988,521.2505239844716
2021-01-06,500.48999,502.97696550450115
2021-01-07,508.890015,513.4430734702119
2021-01-08,510.399994,507.54471916670906
2021-01-11,499.100006,502.2101379901107
2021-01-12,494.25,489.41916596305015
2021-01-13,507.790009,506.68097565897824
2021-01-14,500.859985,506.73800610285576
2021-01-15,497.980011,501.38506116058977
2021-01-19,501.769989,502.2458438066955
2021-01-20,586.340027,582.3952723753746
2021-01-21,579.840027,578.4278363084538
2021-01-22,565.169983,569.4996474089667
2021-01-25,556.780029,554.4592642221858
2021-01-26,561.929993,564.927391356551
2021-01-27,523.280029,526.2080877670298
2021-01-28,538.599976,545.2734145501036
2021-01-29,532.390015,534.3402604355572
2021-02-01,539.039978,539.334704623041
2021-02-02,548.159973,550.1478152283321
2021-02-03,539.450012,540.8995640010894
2021-02-04,552.159973,553.3528046849863
2021-02-05,550.789978,548.7241762039212
2021-02-08,547.919983,546.0129606114563
2021-02-09,559.070007,559.0586790426673
2021-02-10,563.590027,558.6659905637941
2021-02-11,557.590027,557.499768928391
2021-02-12,556.52002,555.570540937917
2021-02-16,557.280029,558.7830741183752
2021-02-17,551.340027,547.9544699275682
2021-02-18,548.219971,541.1655356210651
2021-02-19,540.219971,541.548914758615
2021-02-22,533.780029,537.1315593459321
2021-02-23,546.150024,537.4950495698135
2021-02-24,553.409973,552.5579143749924
2021-02-25,546.700012,543.2645283851364
2021-02-26,538.849976,544.8797541504666
2021-03-01,550.640015,548.0995005655691
2021-03-02,547.820007,550.4994532359933
2021-03-03,520.700012,524.2873564498864
2021-03-04,511.290009,517.9264782506079
2021-03-05,516.390015,505.79634842190757
2021-03-08,493.329987,499.91233261796214
2021-03-09,506.440002,509.29875149935134
2021-03-10,504.540009,510.3438040844884
2021-03-11,523.059998,525.1264986423209
2021-03-12,518.02002,518.5707715484139
2021-03-15,520.25,513.1781324601732
2021-03-16,524.030029,530.7247106578391
2021-03-17,524.440002,520.7672771301259
2021-03-18,504.790009,507.50113191316666
2021-03-19,512.179993,508.97479973143135
2021-03-22,523.109985,524.7869405798131
2021-03-23,535.090027,540.2344595709815
2021-03-24,520.809998,523.2236586048919
2021-03-25,502.859985,501.8195197977964
2021-03-26,508.049988,502.59997894750734
2021-03-29,513.950012,514.4026156031653
2021-03-30,513.390015,510.89789136501776
2021-03-31,521.659973,525.4228708286664
2021-04-01,539.419983,536.0599480788342
2021-04-05,540.669983,533.602151156902
2021-04-06,544.530029,551.2194592829173
2021-04-07,546.98999,546.9237662269097
2021-04-08,554.580017,553.2081664235207
2021-04-09,555.309998,551.7425461793241
2021-04-12,552.780029,555.6504715912715
2021-04-13,553.72998,553.9992877770376
2021-04-14,540.02002,541.6504842415886
2021-04-15,549.219971,550.5159868293606
2021-04-16,546.539978,542.8853746082448
2021-04-19,554.440002,553.6464705832186
2021-04-20,549.570007,555.7684202358744
2021-04-21,508.899994,512.3233182147108
2021-04-22,508.779999,503.76878085294584
2021-04-23,505.549988,503.44304920018504
2021-04-26,510.299988,507.0600058931894
2021-04-27,505.549988,506.7110870388717
2021-04-28,506.519989,506.62486836914644
2021-04-29,509.0,502.31302781026505
2021-04-30,513.469971,512.8548593567177
2021-05-03,509.109985,511.68388854513415
2021-05-04,503.179993,500.17599120197946
2021-05-05,496.079987,498.8112094881314
2021-05-06,499.549988,495.35251285119904
2021-05-07,503.839996,505.173021464249
2021-05-10,486.690002,490.0462871018811
2021-05-11,495.079987,493.0451965837371
2021-05-12,484.980011,488.96641259490235
2021-05-13,486.660004,485.4116787964604
2021-05-14,493.369995,492.5402723591962
2021-05-17,488.940002,489.0494619592725
2021-05-18,486.279999,490.80475506096144
2021-05-19,487.700012,484.7440640643233
2021-05-20,501.670013,499.4908939943257
2021-05-21,497.890015,500.43804768501604
2021-05-24,502.899994,502.66532407019787
2021-05-25,501.339996,501.05565555912403
2021-05-26,502.359985,502.6658479141096
2021-05-27,503.859985,502.0969203019793
2021-05-28,502.809998,508.87714367128456
2021-06-01,499.079987,500.2431299372323
2021-06-02,499.23999,499.4568666101673
2021-06-03,489.429993,490.1601684429056
2021-06-04,494.73999,499.03616755378295
2021-06-07,494.660004,494.2739440524341
